H,B,S,V,R,C_hat,runtime,sat,alpha,d_H,d_B,d_S,d_V,d_R,runtime_safe,log_runtime,hard_runtime,local_kappa,local_log_kappa,local_trace,local_log_trace,local_rank,local_singular,local_lambda_min,local_lambda_max,local_log_det,local_effective_rank
0.4545454545454546,0.9918300653594772,1.0,0.1557422969187675,0.7891566090989637,0.0392439593866198,7.772445678710938e-05,True,3.4,0.5454545454545454,0.008169934640522847,0.0,0.8442577030812325,0.21084339090103632,7.772445678710938e-05,-4.109442304539647,0,221910925.57052916,8.346178686785672,0.00035117643280963744,-3.4544746357324274,4,1,-4.1187204954053995e-21,0.00022191092557052915,-29.886351957834254,2.4949750635739116
0.4545454545454546,0.9575163398692812,1.0,0.1551820728291316,0.7613124316567458,0.0383467597521731,0.0001111030578613,True,3.4,0.5454545454545454,0.0424836601307188,0.0,0.8448179271708685,0.23868756834325422,0.0001111030578613,-3.9542739879176962,0,48103659.81526022,7.682178128585235,8.62363999995891e-05,-4.064309376677676,3,1,-1.1505219982845119e-20,4.810365981526022e-05,-38.49250168136796,2.164187975824847
0.4545454545454546,0.9901960784313726,1.0,0.1570028011204481,0.7670723998045125,0.0399900170466253,8.296966552734375e-05,True,3.4,0.5454545454545454,0.009803921568627416,0.0,0.8429971988795519,0.23292760019548753,8.296966552734375e-05,-4.081080660661005,0,29023591.576756462,7.462751168945727,4.4945906681021526e-05,-4.347309844586109,3,1,1.2642001686234162e-32,2.9023591576756463e-05,-39.337099714333036,2.0899679804777422
0.4545454545454546,0.9983660130718954,1.0,0.1547619047619047,0.7676948079209017,0.0397304878825392,0.0001049041748046,True,3.4,0.5454545454545454,0.0016339869281045694,0.0,0.8452380952380953,0.23230519207909828,0.0001049041748046,-3.979207228121761,0,35023290.88431422,7.54435696356363,5.424247235136416e-05,-4.265660515705171,3,1,1.2642001686234162e-32,3.5023290884314215e-05,-39.02343545061069,2.1137868180965715
0.4545454545454546,0.9787581699346404,1.0,0.1533613445378151,0.7443186891739803,0.0391149522075866,9.679794311523438e-05,True,3.4,0.5454545454545454,0.021241830065359624,0.0,0.8466386554621849,0.25568131082601975,9.679794311523438e-05,-4.014133871030392,0,70678836.514842,7.849289397865835,9.99190114995409e-05,-4.000351866748808,3,1,1.2642001686234162e-32,7.0678836514842e-05,-38.36523564567011,1.9821279137090404
0.4545454545454546,0.9983660130718954,1.0,0.153641456582633,0.752871217846841,0.0397764045499997,8.20159912109375e-05,True,3.4,0.5454545454545454,0.0016339869281045694,0.0,0.846358543417367,0.24712878215315903,8.20159912109375e-05,-4.086101462036056,0,54541842.380293086,7.736729811940054,7.463698447836829e-05,-4.127045909676192,3,1,1.2642001686234162e-32,5.454184238029309e-05,-38.7940245675612,1.9290956945160915
0.4545454545454546,0.9705882352941176,1.0,0.1533613445378151,0.7594023693755848,0.0384559096003005,0.0001988410949707,True,3.4,0.5454545454545454,0.02941176470588236,0.0,0.8466386554621849,0.2405976306244152,0.0001988410949707,-3.7014938539698545,1,45438288.753777064,7.657421976653771,7.447839374164278e-05,-4.1279696924235925,3,1,-1.5775418239653368e-21,4.543828875377706e-05,-38.60530314373115,2.153733586487229
0.4545454545454546,0.9852941176470588,1.0,0.1554621848739495,0.7622040984010825,0.0395104321830654,8.416175842285156e-05,True,3.4,0.5454545454545454,0.014705882352941235,0.0,0.8445378151260505,0.2377959015989175,8.416175842285156e-05,-4.074885199219763,0,25362626.928360507,7.404194250615712,4.354326704953769e-05,-4.36107897900144,3,1,-1.0582574542917328e-21,2.5362626928360505e-05,-39.21579646520242,2.2136260520154982
0.4545454545454546,0.9901960784313726,1.0,0.1571428571428571,0.7889700562513101,0.039535761293682,0.000108003616333,True,3.4,0.5454545454545454,0.009803921568627416,0.0,0.8428571428571429,0.21102994374868989,0.000108003616333,-3.966561702594786,0,253705751.40765974,8.404330314326902,0.00038086676681387265,-3.4192269196590543,4,1,3.1712586930635348e-21,0.00025370575140765974,-29.761942787010344,2.41480909158962
0.4545454545454546,0.9526143790849672,1.0,0.1554621848739495,0.765071230847222,0.0381379191568896,0.0001068115234375,True,3.4,0.5454545454545454,0.047385620915032844,0.0,0.8445378151260505,0.23492876915277805,0.0001068115234375,-3.9713818906094422,0,56004273.03296294,7.748221171972287,0.00010247727015929553,-3.98937244782464,3,1,1.2642001686234162e-32,5.600427303296294e-05,-38.362255059624715,2.1404848962819996
0.4545454545454546,0.9820261437908496,1.0,0.1560224089635854,0.7650712308472217,0.039457096385613,0.0002148151397705,True,3.4,0.5454545454545454,0.017973856209150374,0.0,0.8439775910364146,0.23492876915277827,0.0002148151397705,-3.667935113628539,1,29064738.66039683,7.463366437233592,5.046150165519435e-05,-4.297039821096636,3,1,-8.344506692983294e-22,2.9064738660396827e-05,-39.01793710990821,2.220917944558358
0.4545454545454546,0.9901960784313726,1.0,0.1560224089635854,0.7741009962710661,0.0395828601054086,9.989738464355467e-05,True,3.4,0.5454545454545454,0.009803921568627416,0.0,0.8439775910364146,0.2258990037289339,9.989738464355467e-05,-4.000445881641291,0,44969447.37453652,7.6529175602527495,7.11934132220883e-05,-4.147560179106016,3,1,1.2642001686234162e-32,4.496944737453652e-05,-38.72570324685618,2.110031772397961
0.4545454545454546,0.9526143790849672,1.0,0.157422969187675,0.7769300725833287,0.0383612036259756,0.0001161098480224,True,3.4,0.5454545454545454,0.047385620915032844,0.0,0.842577030812325,0.2230699274166713,0.0001161098480224,-3.93513094339318,0,101106870.29018487,8.004780671535666,0.00015076885357978052,-3.8216883645746877,3,1,-9.563638368642316e-22,0.00010110687029018487,-38.175183658630914,1.9646022727779637
0.4545454545454546,0.9967320261437908,1.0,0.1540616246498599,0.7616089358255976,0.0396223939586001,9.107589721679688e-05,True,3.4,0.5454545454545454,0.0032679738562092497,0.0,0.8459383753501402,0.23839106417440237,9.107589721679688e-05,-4.040596541695877,0,32068875.878857132,7.5060837502665745,5.167895926523906e-05,-4.286686232544159,3,1,-3.2180293309177025e-21,3.206887587885713e-05,-39.19992957329107,2.103581951726914
0.4545454545454546,0.9705882352941176,1.0,0.1554621848739495,0.7667623837371983,0.0388203079433398,8.606910705566406e-05,True,3.4,0.5454545454545454,0.02941176470588236,0.0,0.8445378151260505,0.2332376162628017,8.606910705566406e-05,-4.065152702701928,0,38001410.66986314,7.579799730012715,7.128378417232742e-05,-4.1470092473015825,3,1,-1.8114702353236935e-21,3.8001410669863144e-05,-38.58204369713884,2.2372966112015575
0.4545454545454546,0.9934640522875816,1.0,0.1584033613445378,0.7449662532573432,0.0409927305320985,0.0001978874206542,True,3.4,0.5454545454545454,0.0065359477124183885,0.0,0.8415966386554622,0.2550337467426568,0.0001978874206542,-3.703581812231725,1,56111009.513644755,7.749048090064142,9.523760541751482e-05,-4.021191528142506,3,1,1.2642001686234162e-32,5.6111009513644753e-05,-38.34480227047124,2.150098974968103
0.4545454545454546,0.9967320261437908,1.0,0.1529411764705882,0.759256660368195,0.0393868243045344,0.0001120567321777,True,3.4,0.5454545454545454,0.0032679738562092497,0.0,0.8470588235294119,0.24074333963180505,0.0001120567321777,-3.950562046672002,0,32501380.3720197,7.511901819732612,5.3318287845891864e-05,-4.27312379693094,3,1,-5.35717794148912e-22,3.25013803720197e-05,-39.10216544728908,2.1323165171821117
0.4545454545454546,0.9983660130718954,1.0,0.1563025210084033,0.7664531537766802,0.0401541998760247,8.296966552734375e-05,True,3.4,0.5454545454545454,0.0016339869281045694,0.0,0.8436974789915967,0.23354684622331978,8.296966552734375e-05,-4.081080660661005,0,35023290.8843142,7.54435696356363,5.424247235136416e-05,-4.265660515705171,3,1,1.2642001686234162e-32,3.50232908843142e-05,-39.023435450610705,2.1137868180965715
0.4545454545454546,0.946078431372549,1.0,0.1542016806722689,0.7552450163143257,0.0377794673758331,9.703636169433594e-05,True,3.4,0.5454545454545454,0.05392156862745101,0.0,0.8457983193277311,0.24475498368567428,9.703636169433594e-05,-4.013065495382366,0,88271021.51106228,7.945818157383079,0.00012720665834935102,-3.895490152500712,3,1,1.2642001686234162e-32,8.827102151106228e-05,-38.23000205044067,1.9604143320220992
0.4545454545454546,0.9705882352941176,1.0,0.1571428571428571,0.7714977070568338,0.0391350960194669,8.416175842285156e-05,True,3.4,0.5454545454545454,0.02941176470588236,0.0,0.8428571428571429,0.22850229294316615,8.416175842285156e-05,-4.074885199219763,0,48790741.18047003,7.688337424433873,8.153801514924547e-05,-4.088639859304229,3,1,1.2642001686234162e-32,4.8790741180470025e-05,-38.52842218835797,2.1491686662726983
0.4545454545454546,0.9722222222222222,0.9975490196078431,0.1544817927170868,0.7678509081982131,0.0385219962706536,0.0001478195190429,True,3.4,0.5454545454545454,0.02777777777777779,0.002450980392156854,0.8455182072829132,0.2321490918017869,0.0001478195190429,-3.8302682151095344,1,67579581.89774603,7.829815506974741,0.0014225986606268134,-2.846917604219894,4,1,1.752728569061074e-11,0.0011844866387738205,-27.192954465171834,1.7428725717847076
0.4545454545454546,0.9705882352941176,1.0,0.1518207282913165,0.7611644471970788,0.0380315051995639,0.0001068115234375,True,3.4,0.5454545454545454,0.02941176470588236,0.0,0.8481792717086836,0.23883555280292124,0.0001068115234375,-3.9713818906094422,0,43055440.79806007,7.63402804994788,6.933945583278464e-05,-4.159019564690703,3,1,1.2642001686234162e-32,4.305544079806007e-05,-38.65364472454625,2.160660361839715
0.4545454545454546,0.9509803921568628,1.0,0.1558823529411764,0.75538607417133,0.0383860298658138,0.0002009868621826,True,3.4,0.5454545454545454,0.04901960784313719,0.0,0.8441176470588236,0.24461392582867003,0.0002009868621826,-3.696832329982881,1,59356890.35850429,7.773471147978517,0.00010132904567220927,-3.994266043275217,3,1,1.2642001686234162e-32,5.935689035850429e-05,-38.38800943075196,2.114831821777354
0.4545454545454546,0.9983660130718954,1.0,0.1549019607843137,0.7945050663898151,0.0391723246121176,0.000195026397705,True,3.4,0.5454545454545454,0.0016339869281045694,0.0,0.8450980392156863,0.2054949336101849,0.000195026397705,-3.709906600936437,1,500959678.5802145,8.699802772493,0.0006025164290452519,-3.2200311057975743,4,1,3.2253054162148613e-21,0.0005009596785802145,-29.544344233987303,1.7887163251431084
0.4545454545454546,0.9689542483660132,1.0,0.1546218487394957,0.7727923346378247,0.0384143596515116,0.0001320838928222,True,3.4,0.5454545454545454,0.031045751633986818,0.0,0.8453781512605043,0.2272076653621753,0.0001320838928222,-3.879150139879372,0,52895392.17142065,7.723417849589947,8.808489267079524e-05,-4.055098565571446,3,1,-3.31635866241061e-24,5.289539217142065e-05,-38.46659427532498,2.134220365415109
0.4545454545454546,1.0,1.0,0.1542016806722689,0.7534256954763406,0.0399741346138046,9.512901306152344e-05,True,3.4,0.5454545454545454,0.0,0.0,0.8457983193277311,0.24657430452365936,9.512901306152344e-05,-4.021687008920838,0,55636055.610127755,7.74535634035033,7.368180476050323e-05,-4.132639739187262,3,1,-9.148241538818839e-22,5.563605561012775e-05,-38.82285660108683,1.8804831123999892
0.4545454545454546,0.9967320261437908,1.0,0.1516806722689075,0.777775009010853,0.0386553127421144,7.724761962890625e-05,True,3.4,0.5454545454545454,0.0032679738562092497,0.0,0.8483193277310925,0.22222499098914705,7.724761962890625e-05,-4.112114894400974,0,77022705.41451167,7.886618774741629,0.0001036110854094492,-3.984593772497657,3,1,1.2642001686234162e-32,7.702270541451166e-05,-38.49142618346549,1.8775951938663722
0.4545454545454546,0.9983660130718954,1.0,0.1516806722689075,0.7443186891739803,0.0394613127881793,9.202957153320312e-05,True,3.4,0.5454545454545454,0.0016339869281045694,0.0,0.8483193277310925,0.25568131082601975,9.202957153320312e-05,-4.036072599935832,0,63180044.19769239,7.800579932254496,9.651194153034053e-05,-4.015418943090235,3,1,1.2642001686234162e-32,6.318004419769238e-05,-38.4093796198485,2.0584378884334513
0.4545454545454546,0.9950980392156864,1.0,0.1571428571428571,0.7713368489065261,0.0401269996656839,9.608268737792967e-05,True,3.4,0.5454545454545454,0.004901960784313597,0.0,0.8428571428571429,0.2286631510934739,9.608268737792967e-05,-4.017354858466477,0,38362414.17585375,7.583905941160977,6.000658740037371e-05,-4.221801063802304,3,1,-3.4358645977869096e-22,3.836241417585375e-05,-38.936679791819074,2.105430461826574
0.4545454545454546,0.9967320261437908,1.0,0.1522408963585434,0.7418878553215572,0.0395974194575905,0.0001938343048095,True,3.4,0.5454545454545454,0.0032679738562092497,0.0,0.8477591036414566,0.2581121446784428,0.0001938343048095,-3.7125693590136755,1,59835427.05404207,7.776958402256863,9.586231069464275e-05,-4.018352102319799,3,1,1.2642001686234162e-32,5.983542705404207e-05,-38.36276248156096,2.1098831284892587
0.4545454545454546,0.9722222222222222,1.0,0.1558823529411764,0.7801731046050551,0.0386970261758242,8.511543273925781e-05,True,3.4,0.5454545454545454,0.02777777777777779,0.0,0.8441176470588236,0.21982689539494493,8.511543273925781e-05,-4.069991688495393,0,63041825.728992015,7.799628788980658,0.00011014853808976786,-3.958021258562781,3,1,-5.092419455349338e-21,6.304182572899201e-05,-38.25299485350066,2.131246988130888
0.4545454545454546,0.9918300653594772,1.0,0.153501400560224,0.7481218675824725,0.0395872410841682,0.0001368522644042,True,3.4,0.5454545454545454,0.008169934640522847,0.0,0.846498599439776,0.25187813241752754,0.0001368522644042,-3.8637480122099204,0,46227410.43174677,7.664899575194876,8.678748517620526e-05,-4.06154289091123,3,1,-4.463245951732703e-22,4.622741043174677e-05,-38.399615841825806,2.2059915546293998
0.4545454545454546,0.988562091503268,1.0,0.1540616246498599,0.7641585517163256,0.0392408261246843,0.000101089477539,True,3.4,0.5454545454545454,0.011437908496731986,0.0,0.8459383753501402,0.23584144828367437,0.000101089477539,-3.995294048015122,0,23401205.66860714,7.369238252111262,4.3740518279316455e-05,-4.359116065404394,3,1,1.2642001686234162e-32,2.340120566860714e-05,-39.15568188725881,2.266861466515019
0.4545454545454546,0.946078431372549,1.0,0.1523809523809523,0.7588205628355335,0.0372574924033216,0.0001730918884277,True,3.4,0.5454545454545454,0.05392156862745101,0.0,0.8476190476190477,0.24117943716446655,0.0001730918884277,-3.7617232839075787,1,94697597.63163835,7.9763389661811885,0.00012996001240138947,-3.886190252542897,3,1,1.2642001686234162e-32,9.469759763163834e-05,-38.24808579716337,1.8943179097529586
0.4545454545454546,0.9787581699346404,1.0,0.1570028011204481,0.786571497133015,0.0390966665574299,0.0002298355102539,True,3.4,0.5454545454545454,0.021241830065359624,0.0,0.8429971988795519,0.213428502866985,0.0002298355102539,-3.6385828707047674,1,103930331.65853907,8.016742317371286,0.00020223196838917195,-3.6941501888447776,4,1,1.4337322336370287e-20,0.00010393033165853907,-30.39136191834231,2.870475944181861
0.4545454545454546,0.977124183006536,1.0,0.1557422969187675,0.7637047509604444,0.0392200174695781,0.0001049041748046,True,3.4,0.5454545454545454,0.02287581699346397,0.0,0.8442577030812325,0.23629524903955557,0.0001049041748046,-3.979207228121761,0,36047532.95531788,7.5568755595899715,5.4754191937973624e-05,-4.26158261803852,3,1,-6.6395713878315915e-22,3.6047532955317874e-05,-38.89882831391054,2.143607702670581
0.4545454545454546,0.9836601307189542,1.0,0.153501400560224,0.7460093398288966,0.0393086545564917,0.0001442432403564,True,3.4,0.5454545454545454,0.016339869281045805,0.0,0.846498599439776,0.2539906601711034,0.0001442432403564,-3.840904529955254,0,56833961.45709569,7.754607936059872,9.134444287151809e-05,-4.039317863958138,3,1,1.2642001686234162e-32,5.683396145709569e-05,-38.33218146455296,2.144549449865424
0.4545454545454546,0.9215686274509804,1.0,0.1544817927170868,0.7580971389396068,0.0368077648982089,0.0002698898315429,True,3.4,0.5454545454545454,0.07843137254901955,0.0,0.8455182072829132,0.24190286106039316,0.0002698898315429,-3.568813477755444,1,734160234.118137,8.86579085778108,0.0009120743673511338,-3.0399697488999293,4,1,2.5606952751001135e-20,0.000734160234118137,-29.169270720645684,1.8749284022611545
0.4545454545454546,0.9183006535947712,1.0,0.1543417366946778,0.7854807635494848,0.0360819858476795,9.393692016601562e-05,True,3.4,0.5454545454545454,0.0816993464052288,0.0,0.8456582633053222,0.21451923645051518,9.393692016601562e-05,-4.027163682782012,0,925613836.5652162,8.966429838525041,0.0010891869801199381,-2.96289755835444,4,1,6.645195258884014e-22,0.0009256138365652161,-29.004221094387454,1.692086251662417
0.4545454545454546,0.9640522875816994,1.0,0.1570028011204481,0.7833290861936052,0.0385792541988503,9.322166442871094e-05,True,3.4,0.5454545454545454,0.03594771241830064,0.0,0.8429971988795519,0.2166709138063948,9.322166442871094e-05,-4.0304831472117195,0,73404926.3453046,7.865725213145676,0.0001224790350017885,-3.911938240506655,3,1,-4.501415598891135e-21,7.340492634530459e-05,-38.33909303156818,2.059537068335127
0.4545454545454546,0.94281045751634,1.0,0.1561624649859944,0.7669172932330827,0.0378758297679365,0.0002610683441162,True,3.4,0.5454545454545454,0.05718954248366004,0.0,0.8438375350140056,0.23308270676691734,0.0002610683441162,-3.583245785431467,1,103881617.6062212,8.01653870786402,0.00014454651252689425,-3.8399923790835464,3,1,1.2642001686234162e-32,0.0001038816176062212,-38.18327598582268,1.8988122150648894
0.4545454545454546,0.977124183006536,1.0,0.1543417366946778,0.7845794644648688,0.038412677837774,9.989738464355467e-05,True,3.4,0.5454545454545454,0.02287581699346397,0.0,0.8456582633053222,0.21542053553513119,9.989738464355467e-05,-4.000445881641291,0,102284541.82201459,8.009810008352344,0.00016221849743671058,-3.789899622930608,3,1,1.2642001686234162e-32,0.00010228454182201458,-37.917347713961455,2.0413204035031534
0.4545454545454546,0.9918300653594772,1.0,0.1560224089635854,0.7569483950344228,0.0400352525442146,0.0001332759857177,True,3.4,0.5454545454545454,0.008169934640522847,0.0,0.8439775910364146,0.2430516049655772,0.0001332759857177,-3.8752480967214025,0,31195464.654457707,7.494091472724905,4.964454139986834e-05,-4.304128488072918,3,1,-2.0102101940915073e-21,3.119546465445771e-05,-39.22088895454842,2.1052452188525175
0.4545454545454546,0.9983660130718954,1.0,0.1563025210084033,0.7683204138461769,0.0401117990013887,8.606910705566406e-05,True,3.4,0.5454545454545454,0.0016339869281045694,0.0,0.8436974789915967,0.2316795861538231,8.606910705566406e-05,-4.065152702701928,0,35023290.88431423,7.54435696356363,5.4242472351364165e-05,-4.265660515705171,3,1,1.2642001686234162e-32,3.502329088431423e-05,-39.02343545061069,2.113786818096572
0.4545454545454546,0.9852941176470588,1.0,0.1556022408963585,0.7640070979277344,0.0395056069962952,9.179115295410156e-05,True,3.4,0.5454545454545454,0.014705882352941235,0.0,0.8443977591036416,0.23599290207226564,9.179115295410156e-05,-4.037199175099086,0,24237674.99334427,7.384490975574571,4.2902176465696524e-05,-4.367520664986884,3,1,-4.690580120527167e-22,2.423767499334427e-05,-39.210687658373935,2.2368999733013597
0.4545454545454546,0.9852941176470588,0.9975490196078431,0.1568627450980392,0.7666076707674037,0.0396695400719214,8.606910705566406e-05,True,3.4,0.5454545454545454,0.014705882352941235,0.002450980392156854,0.8431372549019608,0.23339232923259634,8.606910705566406e-05,-4.065152702701928,0,98360784.29897848,7.992821987427919,0.0015886481303159423,-2.7989722837554902,4,1,1.4150640583819921e-11,0.0013918681061574822,-27.298827134129805,1.593054946720842
0.4545454545454546,0.9509803921568628,1.0,0.1549019607843137,0.7607215587021395,0.0380290193472274,8.606910705566406e-05,True,3.4,0.5454545454545454,0.04901960784313719,0.0,0.8450980392156863,0.23927844129786047,8.606910705566406e-05,-4.065152702701928,0,55118665.44254781,7.7412987015764765,0.00010349655445930959,-3.9850741040226003,3,1,1.2642001686234162e-32,5.511866544254781e-05,-38.350584416388266,2.145300238744881
0.4545454545454546,0.9477124183006536,1.0,0.1553221288515406,0.745747755717521,0.0383270809438756,9.083747863769533e-05,True,3.4,0.5454545454545454,0.05228758169934644,0.0,0.8446778711484594,0.25425224428247895,9.083747863769533e-05,-4.041734928931967,0,172834678.9646248,8.237630889798613,0.00027399907952792865,-3.5622508945603304,4,1,1.341712515990697e-22,0.00017283467896462478,-30.204521553817912,2.5077949403042967
0.4545454545454546,1.0,1.0,0.153781512605042,0.7631022853842383,0.0396464175052753,9.703636169433594e-05,True,3.4,0.5454545454545454,0.0,0.0,0.846218487394958,0.2368977146157617,9.703636169433594e-05,-4.013065495382366,0,36501357.709996656,7.562309030737885,5.540405200717248e-05,-4.256458463894925,3,1,1.2642001686234162e-32,3.6501357709996655e-05,-39.15030324974995,2.048152371111415
0.4545454545454546,0.988562091503268,1.0,0.1529411764705882,0.7501352374946013,0.0392675766628367,8.702278137207031e-05,True,3.4,0.5454545454545454,0.011437908496731986,0.0,0.8470588235294119,0.24986476250539869,8.702278137207031e-05,-4.060367040151111,0,39444581.74373751,7.595987366327405,7.780997556244458e-05,-4.108964715500812,3,1,1.2642001686234162e-32,3.944458174373751e-05,-38.51296463241492,2.224349977307641
0.4545454545454546,0.9640522875816994,1.0,0.1549019607843137,0.7724673750763789,0.0382962795880161,0.0001449584960937,True,3.4,0.5454545454545454,0.03594771241830064,0.0,0.8450980392156863,0.22753262492362114,0.0001449584960937,-3.838756325335001,1,56110221.77305161,7.74904199297569,9.53934178834729e-05,-4.020481585895284,3,1,-1.0740525444557513e-22,5.6110221773051613e-05,-38.57711667774945,2.085970899550186
0.4545454545454546,0.954248366013072,1.0,0.1571428571428571,0.7656834895321387,0.0386029544604886,9.012222290039062e-05,True,3.4,0.5454545454545454,0.04575163398692805,0.0,0.8428571428571429,0.23431651046786128,9.012222290039062e-05,-4.045168104770361,0,54564985.83377006,7.73691405474627,9.971778998662305e-05,-4.001227350835594,3,1,-8.876367566786014e-21,5.456498583377006e-05,-38.458000069408044,2.124146478301152
0.4545454545454546,0.9983660130718954,1.0,0.1540616246498599,0.7687917387048182,0.0395261842242421,0.000166893005371,True,3.4,0.5454545454545454,0.0016339869281045694,0.0,0.8459383753501402,0.2312082612951818,0.000166893005371,-3.7775618645935736,1,39679876.50801178,7.598570322814886,5.906291977001621e-05,-4.228685080179335,3,1,1.2642001686234162e-32,3.967987650801178e-05,-38.96588107548287,2.0613733745368923
0.4545454545454546,0.9754901960784312,1.0,0.1543417366946778,0.7546823824367882,0.0390018409026025,0.000105857849121,True,3.4,0.5454545454545454,0.024509803921568762,0.0,0.8456582633053222,0.2453176175632118,0.000105857849121,-3.975276934493351,0,50512912.000982456,7.7034024143205775,7.850678757558387e-05,-4.105092787669481,3,1,1.2642001686234162e-32,5.051291200098246e-05,-38.545349919832844,2.1151545589914225
0.4545454545454546,0.9624183006535948,1.0,0.157563025210084,0.7805196596216959,0.0387122791183259,0.0001232624053955,True,3.4,0.5454545454545454,0.037581699346405206,0.0,0.842436974789916,0.2194803403783041,0.0001232624053955,-3.9091693615136713,0,80967265.3345968,7.908309476612952,0.00012458074913171242,-3.9045490584588065,3,1,1.2642001686234162e-32,8.09672653345968e-05,-38.31548814984729,2.0089686425456166
0.4545454545454546,0.9607843137254902,1.0,0.1568627450980392,0.7736085821984382,0.0386247128421814,0.0001361370086669,True,3.4,0.5454545454545454,0.039215686274509776,0.0,0.8431372549019608,0.2263914178015618,0.0001361370086669,-3.8660237963620325,0,63900321.88784214,7.805503052650636,0.00010670674671527217,-3.971808116631297,3,1,-6.094355044664204e-21,6.390032188784214e-05,-38.59287296300913,2.0469583011684165
0.4545454545454546,0.9967320261437908,1.0,0.1525210084033613,0.7363104316466891,0.0397977057308194,0.0001242160797119,True,3.4,0.5454545454545454,0.0032679738562092497,0.0,0.8474789915966388,0.2636895683533109,0.0001242160797119,-3.905822181308111,0,269464305.5627558,8.430501246370781,0.000358014439400255,-3.4460994558710185,4,1,-6.566830465223729e-23,0.00026946430556275584,-29.99947210510782,2.114214567018599
0.4545454545454546,0.934640522875817,1.0,0.1553221288515406,0.7716587793481027,0.037245618552476,9.608268737792967e-05,True,3.4,0.5454545454545454,0.065359477124183,0.0,0.8446778711484594,0.22834122065189733,9.608268737792967e-05,-4.017354858466477,0,435000644.46134645,8.638489901368644,0.0005838737220607834,-3.233681069510647,4,1,5.3471690846138e-22,0.00043500064446134643,-29.507613606627576,2.0999135099536557
0.4545454545454546,0.934640522875817,1.0,0.1563025210084033,0.7747606958268368,0.0374152040508087,9.202957153320312e-05,True,3.4,0.5454545454545454,0.065359477124183,0.0,0.8436974789915967,0.22523930417316318,9.202957153320312e-05,-4.036072599935832,0,442366079.6984059,8.645781819177607,0.0005904003757355093,-3.228853374060861,4,1,-5.740066584317867e-22,0.0004423660796984059,-29.587295282671366,2.081896737815846
0.4545454545454546,0.9575163398692812,1.0,0.157422969187675,0.7534256954763406,0.0390754741922301,0.0001201629638671,True,3.4,0.5454545454545454,0.0424836601307188,0.0,0.842577030812325,0.24657430452365936,0.0001201629638671,-3.9202293681623774,0,55558623.68215685,7.74475148651945,9.243166172229097e-05,-4.034179234514831,3,1,1.2642001686234162e-32,5.555862368215685e-05,-38.43902604831065,2.122599712992539
0.4545454545454546,0.9591503267973857,1.0,0.1551820728291316,0.7611644471970788,0.0384154255489638,0.0001881122589111,True,3.4,0.5454545454545454,0.040849673202614345,0.0,0.8448179271708685,0.23883555280292124,0.0001881122589111,-3.7255829013982416,1,45669407.67859136,7.659625388456413,8.092820273550108e-05,-4.091900099004673,3,1,-2.647875676681478e-21,4.5669407678591365e-05,-38.66231744724957,2.1338179590115844
0.4545454545454546,0.9934640522875816,1.0,0.1550420168067227,0.736553178135263,0.0403172414002791,9.703636169433594e-05,True,3.4,0.5454545454545454,0.0065359477124183885,0.0,0.8449579831932773,0.263446821864737,9.703636169433594e-05,-4.013065495382366,0,95043033.00143695,7.977920291579149,0.0001846170144493499,-3.733728274191969,4,1,-1.022980701573414e-20,9.504303300143694e-05,-30.48442397495845,2.909597111288835
0.4545454545454546,0.9934640522875816,1.0,0.1578431372549019,0.7900938623401467,0.0398179950225551,0.0001308917999267,True,3.4,0.5454545454545454,0.0065359477124183885,0.0,0.8421568627450982,0.20990613765985333,0.0001308917999267,-3.883087560157686,0,367685157.73521125,8.56547610033532,0.0004722917616456563,-3.3257896289918674,4,1,9.18190285836735e-22,0.00036768515773521126,-29.75377992758937,1.9853594175798157
0.4545454545454546,0.9133986928104576,1.0,0.1550420168067227,0.7530096058683966,0.0367200133116799,8.177757263183594e-05,True,3.4,0.5454545454545454,0.0866013071895424,0.0,0.8449579831932773,0.2469903941316034,8.177757263183594e-05,-4.087365784564816,0,854150311.4941056,8.931534304111102,0.0010283280152808096,-2.987868331899064,4,1,-2.8281964162860998e-21,0.0008541503114941056,-29.01310008897098,1.7668412023142646
0.4545454545454546,0.9901960784313726,1.0,0.1561624649859944,0.770855553044432,0.0396910008368425,8.0108642578125e-05,True,3.4,0.5454545454545454,0.009803921568627416,0.0,0.8438375350140056,0.22914444695556802,8.0108642578125e-05,-4.096320627217742,0,36044429.15499326,7.556838163928155,5.867574616810581e-05,-4.231541371453794,3,1,-8.250039143443222e-22,3.6044429154993256e-05,-38.880767575124544,2.163433813020428
0.4545454545454546,0.9934640522875816,1.0,0.1544817927170868,0.7479887870977258,0.0399087518533904,0.000119924545288,True,3.4,0.5454545454545454,0.0065359477124183885,0.0,0.8455182072829132,0.25201121290227424,0.000119924545288,-3.9210919195519702,0,58547116.78391985,7.767505520051431,9.444081237607491e-05,-4.0248402811949635,3,1,1.2642001686234162e-32,5.854711678391985e-05,-38.394353949090146,2.11034543448339
0.4545454545454546,0.9803921568627452,1.0,0.1546218487394957,0.7545421213909964,0.0392721087108345,9.083747863769533e-05,True,3.4,0.5454545454545454,0.019607843137254832,0.0,0.8453781512605043,0.2454578786090036,9.083747863769533e-05,-4.041734928931967,0,39251440.10712828,7.593855606390425,6.326281240136682e-05,-4.198851498200886,3,1,1.2642001686234162e-32,3.925144010712828e-05,-38.78768692274816,2.15530670870055
